	index	Albertin	Alon	HUGO	transcriptName
10135	Dopeav2124031m	0.0	2.0	TUBA1C	Dopeav2124031m
10136	Dopeav2077843m	0.0	2.0		Dopeav2077843m
10137	Dopeav2028186m	0.0	2.0	VWDE	Dopeav2028186m
10138	Dopeav2093238m	0.0	2.0	CFAP45	Dopeav2093238m
10139	Dopeav2088156m	0.0	2.0	ANXA6	Dopeav2088156m
10140	Dopeav2000604m	0.0	2.0		Dopeav2000604m
10141	Dopeav2112826m	0.0	2.0	MAP4	Dopeav2112826m
10142	Dopeav2001673m	0.0	2.0	SLC26A4	Dopeav2001673m
10143	Dopeav2105585m	0.0	2.0	PSME4	Dopeav2105585m
10144	Dopeav2000809m	0.0	2.0	ABCC5	Dopeav2000809m
10145	Dopeav2041028m	0.0	2.0	ZNF726	Dopeav2041028m
10146	Dopeav2132500m	0.0	2.0		Dopeav2132500m
10147	Dopeav2056470m	0.0	2.0	NPR1	Dopeav2056470m
10148	Dopeav2062859m	0.0	2.0		Dopeav2062859m
10149	Dopeav2127503m	0.0	2.0	ZNF568	Dopeav2127503m
10150	Dopeav2062213m	0.0	2.0	PRPF6	Dopeav2062213m
10151	Dopeav2081119m	0.0	2.0		Dopeav2081119m
10152	Dopeav2135767m	0.0	2.0		Dopeav2135767m
10153	Dopeav2080664m	0.0	2.0		Dopeav2080664m
10154	Dopeav2056774m	0.0	2.0	SLC23A1	Dopeav2056774m
10155	Dopeav2060803m	0.0	2.0	IGFALS	Dopeav2060803m
10156	Dopeav2095302m	0.0	2.0	SLC2A13	Dopeav2095302m
10157	Dopeav2004897m	0.0	2.0	ANKRD28	Dopeav2004897m
10158	Dopeav2111336m	0.0	2.0	IFT172	Dopeav2111336m
10159	Dopeav2057465m	0.0	2.0	LAGE3	Dopeav2057465m
10160	Dopeav2011011m	0.0	2.0	ZNF782	Dopeav2011011m
10161	Dopeav2021854m	0.0	2.0	SLC6A4	Dopeav2021854m
10162	Dopeav2079075m	0.0	2.0	TYW5	Dopeav2079075m
10163	Dopeav2114707m	0.0	2.0	CREM	Dopeav2114707m
10164	Dopeav2066398m	0.0	2.0	CAPN5	Dopeav2066398m
10165	Dopeav2110622m	0.0	2.0		Dopeav2110622m
10166	Dopeav2054304m	0.0	2.0	ZFP2	Dopeav2054304m
10167	Dopeav2012511m	0.0	2.0		Dopeav2012511m
10168	Dopeav2089890m	0.0	2.0	RBM25	Dopeav2089890m
10169	Dopeav2005677m	0.0	2.0	MRPL19	Dopeav2005677m
10170	Dopeav2109749m	0.0	2.0		Dopeav2109749m
10171	Dopeav2105901m	0.0	2.0		Dopeav2105901m
10172	Dopeav2129363m	0.0	2.0	UQCC2	Dopeav2129363m
10173	Dopeav2084289m	0.0	2.0		Dopeav2084289m
10174	Dopeav2097704m	0.0	2.0		Dopeav2097704m
10175	Dopeav2051498m	0.0	2.0	ALDH3B1	Dopeav2051498m
10176	Dopeav2028346m	0.0	2.0	SPON2	Dopeav2028346m
10177	Dopeav2074595m	0.0	2.0	CFAP58	Dopeav2074595m
10178	Dopeav2084748m	0.0	2.0	GATAD2A	Dopeav2084748m
10179	Dopeav2122777m	0.0	2.0	IFRD1	Dopeav2122777m
10180	Dopeav2007021m	0.0	2.0		Dopeav2007021m
10181	Dopeav2116165m	0.0	2.0	LMNTD1	Dopeav2116165m
10182	Dopeav2105764m	0.0	2.0	ZNF84	Dopeav2105764m
10183	Dopeav2065288m	0.0	2.0	RPS18	Dopeav2065288m
10184	Dopeav2054506m	0.0	2.0	ZNF845	Dopeav2054506m
10185	Dopeav2039932m	0.0	2.0		Dopeav2039932m
10186	Dopeav2041197m	0.0	2.0	SMYD5	Dopeav2041197m
10187	Dopeav2123929m	0.0	2.0	HYDIN	Dopeav2123929m
10188	Dopeav2115852m	0.0	2.0	FGD6	Dopeav2115852m
10189	Dopeav2130891m	0.0	2.0	VAMP7	Dopeav2130891m
10190	Dopeav2095792m	0.0	2.0	CIP2A	Dopeav2095792m
10191	Dopeav2076239m	0.0	2.0	MRPL40	Dopeav2076239m
10192	Dopeav2027102m	0.0	2.0	HIBADH	Dopeav2027102m
10193	Dopeav2018206m	0.0	2.0		Dopeav2018206m
10194	Dopeav2052422m	0.0	2.0	ZNF726	Dopeav2052422m
10195	Dopeav2056614m	0.0	2.0	DMBT1	Dopeav2056614m
10196	Dopeav2043820m	0.0	2.0	TMEM205	Dopeav2043820m
10197	Dopeav2082630m	0.0	2.0	FHAD1	Dopeav2082630m
10198	Dopeav2032083m	0.0	2.0	MEGF10	Dopeav2032083m
10199	Dopeav2100564m	0.0	2.0	DNAH17	Dopeav2100564m
10200	Dopeav2019412m	0.0	2.0	CHTF18	Dopeav2019412m
10201	Dopeav2094367m	0.0	2.0	IL17RD	Dopeav2094367m
10202	Dopeav2040989m	0.0	2.0	RPS24	Dopeav2040989m
10203	Dopeav2074642m	0.0	2.0		Dopeav2074642m
10204	Dopeav2055503m	0.0	2.0	ZNF45	Dopeav2055503m
10205	Dopeav2085204m	0.0	2.0	TTC25	Dopeav2085204m
10206	Dopeav2041195m	0.0	2.0	CPNE4	Dopeav2041195m
10207	Dopeav2075517m	0.0	2.0	CHIT1	Dopeav2075517m
10208	Dopeav2070568m	0.0	2.0	FBXW2	Dopeav2070568m
10209	Dopeav2128279m	0.0	2.0	PHF12	Dopeav2128279m
10210	Dopeav2055956m	0.0	2.0	ZNF436	Dopeav2055956m
10211	Dopeav2079693m	0.0	2.0	DBR1	Dopeav2079693m
10212	Dopeav2030968m	0.0	2.0	SNW1	Dopeav2030968m
10213	Dopeav2112909m	0.0	2.0	MATN4	Dopeav2112909m
10214	Dopeav2050224m	0.0	2.0	P4HA2	Dopeav2050224m
10215	Dopeav2026034m	0.0	2.0	SHMT2	Dopeav2026034m
10216	Dopeav2031735m	0.0	2.0	IQCE	Dopeav2031735m
10217	Dopeav2102766m	0.0	2.0	WARS2	Dopeav2102766m
10218	Dopeav2073688m	0.0	2.0		Dopeav2073688m
10219	Dopeav2007647m	0.0	1.0	KCNK1	Dopeav2007647m
10220	Dopeav2001746m	0.0	1.0	TERB1	Dopeav2001746m
10221	Dopeav2038032m	0.0	1.0	BCAR1	Dopeav2038032m
10222	Dopeav2070309m	0.0	1.0	CCDC61	Dopeav2070309m
10223	Dopeav2134193m	0.0	1.0	RRP8	Dopeav2134193m
10224	Dopeav2070766m	0.0	1.0	RPL28	Dopeav2070766m
10225	Dopeav2095731m	0.0	1.0	SLC36A2	Dopeav2095731m
10226	Dopeav2090345m	0.0	1.0	ZNF34	Dopeav2090345m
10227	Dopeav2039575m	0.0	1.0		Dopeav2039575m
10228	Dopeav2049729m	0.0	1.0	GM2A	Dopeav2049729m
10229	Dopeav2130364m	0.0	1.0		Dopeav2130364m
10230	Dopeav2079035m	0.0	1.0		Dopeav2079035m
10231	Dopeav2108537m	0.0	1.0	ADAMTS16	Dopeav2108537m
10232	Dopeav2058192m	0.0	1.0	ARL5B	Dopeav2058192m
10233	Dopeav2098211m	0.0	1.0		Dopeav2098211m
10234	Dopeav2097215m	0.0	1.0		Dopeav2097215m
10235	Dopeav2017674m	0.0	1.0		Dopeav2017674m
10236	Dopeav2120347m	0.0	1.0	RPL39	Dopeav2120347m
10237	Dopeav2135362m	0.0	1.0	BTBD16	Dopeav2135362m
10238	Dopeav2064332m	0.0	1.0	HIST1H4L	Dopeav2064332m
10239	Dopeav2122918m	0.0	1.0	ZFAND4	Dopeav2122918m
10240	Dopeav2042034m	0.0	1.0	KLHDC9	Dopeav2042034m
10241	Dopeav2054404m	0.0	1.0	ZNF570	Dopeav2054404m
10242	Dopeav2111410m	0.0	1.0	NAGLU	Dopeav2111410m
10243	Dopeav2020234m	0.0	1.0		Dopeav2020234m
10244	Dopeav2073324m	0.0	1.0	NCAPG	Dopeav2073324m
10245	Dopeav2135591m	0.0	1.0	DNAI1	Dopeav2135591m
10246	Dopeav2062593m	0.0	1.0	C12orf40	Dopeav2062593m
10247	Dopeav2034483m	0.0	1.0		Dopeav2034483m
10248	Dopeav2073489m	0.0	1.0		Dopeav2073489m
10249	Dopeav2055251m	0.0	1.0	ZNF226	Dopeav2055251m
10250	Dopeav2055311m	0.0	1.0	ZNF569	Dopeav2055311m
10251	Dopeav2007310m	0.0	1.0		Dopeav2007310m
10252	Dopeav2103962m	0.0	1.0		Dopeav2103962m
10253	Dopeav2095980m	0.0	1.0	C5	Dopeav2095980m
10254	Dopeav2122990m	0.0	1.0		Dopeav2122990m
10255	Dopeav2022029m	0.0	1.0	SLC44A1	Dopeav2022029m
10256	Dopeav2030710m	0.0	1.0	P2RY12	Dopeav2030710m
10257	Dopeav2038236m	0.0	1.0		Dopeav2038236m
10258	Dopeav2054254m	0.0	1.0	ZNF436	Dopeav2054254m
10259	Dopeav2098228m	0.0	1.0		Dopeav2098228m
10260	Dopeav2060771m	0.0	1.0	RGS7	Dopeav2060771m
10261	Dopeav2037235m	0.0	1.0		Dopeav2037235m
10262	Dopeav2075630m	0.0	1.0	POLE	Dopeav2075630m
10263	Dopeav2095977m	0.0	1.0		Dopeav2095977m
10264	Dopeav2093135m	0.0	1.0		Dopeav2093135m
10265	Dopeav2001629m	0.0	1.0		Dopeav2001629m
10266	Dopeav2068140m	0.0	1.0	DNAH5	Dopeav2068140m
10267	Dopeav2083041m	0.0	1.0		Dopeav2083041m
10268	Dopeav2134186m	0.0	1.0	BRAT1	Dopeav2134186m
10269	Dopeav2069221m	0.0	1.0	MAPRE2	Dopeav2069221m
10270	Dopeav2039759m	0.0	1.0		Dopeav2039759m
10271	Dopeav2114174m	0.0	1.0	ITCH	Dopeav2114174m
10272	Dopeav2080137m	0.0	1.0	TTN	Dopeav2080137m
10273	Dopeav2062403m	0.0	1.0	CDKL2	Dopeav2062403m
10274	Dopeav2037246m	0.0	1.0	TATDN1	Dopeav2037246m
10275	Dopeav2116032m	0.0	1.0	PABPC1	Dopeav2116032m
10276	Dopeav2003926m	0.0	1.0	LEPROTL1	Dopeav2003926m
10277	Dopeav2084932m	0.0	1.0	TSSK2	Dopeav2084932m
10278	Dopeav2115013m	0.0	1.0	GPATCH11	Dopeav2115013m
10279	Dopeav2088909m	0.0	1.0	RPS18	Dopeav2088909m
10280	Dopeav2001740m	0.0	1.0	CYP3A7-CYP3A51P	Dopeav2001740m
10281	Dopeav2055180m	0.0	1.0	ZNF383	Dopeav2055180m
10282	Dopeav2124424m	0.0	1.0	DNAH10	Dopeav2124424m
10283	Dopeav2020573m	0.0	1.0	FLNC	Dopeav2020573m
10284	Dopeav2118822m	0.0	1.0	SLC25A17	Dopeav2118822m
10285	Dopeav2105203m	0.0	1.0		Dopeav2105203m
10286	Dopeav2019031m	0.0	1.0		Dopeav2019031m
10287	Dopeav2020631m	0.0	1.0		Dopeav2020631m
10288	Dopeav2106285m	0.0	1.0	RRP15	Dopeav2106285m
10289	Dopeav2113176m	0.0	1.0	CEP70	Dopeav2113176m
10290	Dopeav2128608m	0.0	1.0		Dopeav2128608m
10291	Dopeav2100045m	0.0	1.0	SRXN1	Dopeav2100045m
10292	Dopeav2022840m	0.0	1.0		Dopeav2022840m
10293	Dopeav2055877m	0.0	1.0	ZNF226	Dopeav2055877m
10294	Dopeav2097486m	0.0	1.0		Dopeav2097486m
10295	Dopeav2007069m	0.0	1.0	AMDHD1	Dopeav2007069m
10296	Dopeav2016836m	0.0	1.0	MICALL2	Dopeav2016836m
10297	Dopeav2064339m	0.0	1.0	HIST1H2BA	Dopeav2064339m
10298	Dopeav2037071m	0.0	1.0	KRI1	Dopeav2037071m
10299	Dopeav2124215m	0.0	1.0		Dopeav2124215m
10300	Dopeav2029401m	0.0	1.0	LOXL4	Dopeav2029401m
10301	Dopeav2052055m	0.0	1.0	PCDHGB7	Dopeav2052055m
10302	Dopeav2054658m	0.0	1.0	ZNF260	Dopeav2054658m
10303	Dopeav2054595m	0.0	1.0	ZNF782	Dopeav2054595m
10304	Dopeav2019013m	0.0	1.0	SSBP1	Dopeav2019013m
10305	Dopeav2062091m	0.0	1.0	C3orf67	Dopeav2062091m
10306	Dopeav2121510m	0.0	1.0	HPGDS	Dopeav2121510m
10307	Dopeav2083837m	0.0	1.0	TRAK1	Dopeav2083837m
10308	Dopeav2084611m	0.0	1.0		Dopeav2084611m
10309	Dopeav2097635m	0.0	1.0		Dopeav2097635m
10310	Dopeav2002718m	0.0	1.0		Dopeav2002718m
10311	Dopeav2054571m	0.0	1.0	ZFP2	Dopeav2054571m
10312	Dopeav2060797m	0.0	1.0	PHYHD1	Dopeav2060797m
10313	Dopeav2126013m	0.0	1.0	CHRNA10	Dopeav2126013m
10314	Dopeav2055354m	0.0	1.0	ZNF208	Dopeav2055354m
10315	Dopeav2036649m	0.0	1.0	WDR53	Dopeav2036649m
10316	Dopeav2103905m	0.0	1.0	SLC22A16	Dopeav2103905m
10317	Dopeav2105339m	0.0	1.0	LIN52	Dopeav2105339m
10318	Dopeav2068027m	0.0	1.0		Dopeav2068027m
10319	Dopeav2045819m	0.0	1.0	TRNAU1AP	Dopeav2045819m
10320	Dopeav2091528m	0.0	1.0	SERPINB10	Dopeav2091528m
10321	Dopeav2045821m	0.0	1.0	PML	Dopeav2045821m
10322	Dopeav2029327m	0.0	1.0	PABPC1	Dopeav2029327m
10323	Dopeav2093702m	0.0	1.0	GEMIN2	Dopeav2093702m
10324	Dopeav2128685m	0.0	1.0	TCHP	Dopeav2128685m
10325	Dopeav2005512m	0.0	1.0	WSCD1	Dopeav2005512m
10326	Dopeav2003402m	0.0	1.0		Dopeav2003402m
10327	Dopeav2096642m	0.0	1.0		Dopeav2096642m
10328	Dopeav2063620m	0.0	1.0		Dopeav2063620m
10329	Dopeav2040279m	0.0	1.0	CPNE3	Dopeav2040279m
10330	Dopeav2082714m	0.0	1.0	ARMC7	Dopeav2082714m
10331	Dopeav2015937m	0.0	1.0		Dopeav2015937m
10332	Dopeav2093318m	0.0	1.0	SLCO4A1	Dopeav2093318m
10333	Dopeav2127886m	0.0	1.0	ZNF208	Dopeav2127886m
10334	Dopeav2054753m	0.0	1.0	ZNF227	Dopeav2054753m
10335	Dopeav2057124m	0.0	1.0	CCDC34	Dopeav2057124m
10336	Dopeav2018175m	0.0	1.0	TSPAN11	Dopeav2018175m
10337	Dopeav2036715m	0.0	1.0	TAF9	Dopeav2036715m
10338	Dopeav2022300m	0.0	1.0	UBE2U	Dopeav2022300m
10339	Dopeav2025593m	0.0	1.0	HIGD1A	Dopeav2025593m
10340	Dopeav2125649m	0.0	1.0		Dopeav2125649m
10341	Dopeav2055630m	0.0	1.0	ZNF569	Dopeav2055630m
10342	Dopeav2052425m	0.0	1.0	ZNF436	Dopeav2052425m
10343	Dopeav2020790m	0.0	1.0		Dopeav2020790m
10344	Dopeav2105861m	0.0	1.0	HAL	Dopeav2105861m
10345	Dopeav2032843m	0.0	1.0	TSFM	Dopeav2032843m
10346	Dopeav2118799m	0.0	1.0	MLLT3	Dopeav2118799m
10347	Dopeav2083225m	0.0	1.0		Dopeav2083225m
10348	Dopeav2065246m	0.0	1.0	ZC4H2	Dopeav2065246m
10349	Dopeav2077542m	0.0	1.0	PTPRC	Dopeav2077542m
10350	Dopeav2026096m	0.0	1.0	UGP2	Dopeav2026096m
10351	Dopeav2063662m	0.0	1.0		Dopeav2063662m
10352	Dopeav2082573m	0.0	1.0	CC2D2A	Dopeav2082573m
10353	Dopeav2111299m	0.0	1.0		Dopeav2111299m
10354	Dopeav2030151m	0.0	1.0	LRTOMT	Dopeav2030151m
10355	Dopeav2049679m	0.0	1.0	MAPK14	Dopeav2049679m
10356	Dopeav2008432m	0.0	1.0	SLX1B	Dopeav2008432m
10357	Dopeav2055860m	0.0	1.0	ZNF45	Dopeav2055860m
10358	Dopeav2072179m	0.0	1.0		Dopeav2072179m
10359	Dopeav2058684m	0.0	1.0	HMCN1	Dopeav2058684m
10360	Dopeav2073732m	0.0	1.0		Dopeav2073732m
10361	Dopeav2104994m	0.0	1.0		Dopeav2104994m
10362	Dopeav2065001m	0.0	1.0	ASAH1	Dopeav2065001m
10363	Dopeav2093250m	0.0	1.0	CFAP45	Dopeav2093250m
10364	Dopeav2124205m	0.0	1.0		Dopeav2124205m
10365	Dopeav2031551m	0.0	1.0	MAOA	Dopeav2031551m
10366	Dopeav2067459m	0.0	1.0		Dopeav2067459m
10367	Dopeav2005846m	0.0	1.0		Dopeav2005846m
10368	Dopeav2019120m	0.0	1.0	FAM221A	Dopeav2019120m
10369	Dopeav2045471m	0.0	1.0	C11orf65	Dopeav2045471m
10370	Dopeav2118594m	0.0	1.0		Dopeav2118594m
10371	Dopeav2017837m	0.0	1.0	MYLK	Dopeav2017837m
10372	Dopeav2013137m	0.0	1.0	PLXNA4	Dopeav2013137m
10373	Dopeav2095750m	0.0	1.0	RNF26	Dopeav2095750m
10374	Dopeav2097190m	0.0	1.0	VPS25	Dopeav2097190m
10375	Dopeav2033838m	0.0	1.0	CDH23	Dopeav2033838m
10376	Dopeav2074552m	0.0	1.0	NPR1	Dopeav2074552m
10377	Dopeav2135650m	0.0	1.0		Dopeav2135650m
10378	Dopeav2083771m	0.0	1.0	PFN4	Dopeav2083771m
10379	Dopeav2132686m	0.0	1.0	CHPF2	Dopeav2132686m
10380	Dopeav2059345m	0.0	1.0	SLC11A1	Dopeav2059345m
10381	Dopeav2012839m	0.0	1.0	SAXO1	Dopeav2012839m
10382	Dopeav2055336m	0.0	1.0	ZNF782	Dopeav2055336m
10383	Dopeav2083056m	0.0	1.0	CERK	Dopeav2083056m
10384	Dopeav2129506m	0.0	1.0		Dopeav2129506m
10385	Dopeav2023560m	0.0	1.0	H3F3B	Dopeav2023560m
10386	Dopeav2095524m	0.0	1.0		Dopeav2095524m
10387	Dopeav2104150m	0.0	1.0		Dopeav2104150m
10388	Dopeav2129110m	0.0	1.0	XRCC4	Dopeav2129110m
10389	Dopeav2055140m	0.0	1.0	AC115220.1	Dopeav2055140m
10390	Dopeav2021864m	0.0	1.0		Dopeav2021864m
10391	Dopeav2069798m	0.0	1.0	ANK3	Dopeav2069798m
10392	Dopeav2122569m	0.0	1.0		Dopeav2122569m
10393	Dopeav2031943m	0.0	1.0	OSTM1	Dopeav2031943m
10394	Dopeav2055187m	0.0	1.0	ZNF155	Dopeav2055187m
10395	Dopeav2073078m	0.0	1.0		Dopeav2073078m
10396	Dopeav2055651m	0.0	1.0	ZNF235	Dopeav2055651m
10397	Dopeav2096085m	0.0	1.0	ANK1	Dopeav2096085m
10398	Dopeav2044075m	0.0	1.0	CAAP1	Dopeav2044075m
10399	Dopeav2074589m	0.0	1.0		Dopeav2074589m
10400	Dopeav2031679m	0.0	1.0	DDAH1	Dopeav2031679m
10401	Dopeav2128702m	0.0	1.0	MMP19	Dopeav2128702m
10402	Dopeav2062561m	0.0	1.0	LIN37	Dopeav2062561m
10403	Dopeav2134215m	0.0	1.0		Dopeav2134215m
10404	Dopeav2055989m	0.0	1.0		Dopeav2055989m
10405	Dopeav2037572m	0.0	1.0	CHTF8	Dopeav2037572m
10406	Dopeav2054804m	0.0	1.0	ZNF570	Dopeav2054804m
10407	Dopeav2035185m	0.0	1.0		Dopeav2035185m
10408	Dopeav2026092m	0.0	1.0	NCBP2-AS2	Dopeav2026092m
10409	Dopeav2053303m	0.0	1.0		Dopeav2053303m
10410	Dopeav2023448m	0.0	1.0	GRHL2	Dopeav2023448m
10411	Dopeav2113441m	0.0	1.0	PGGT1B	Dopeav2113441m
10412	Dopeav2105752m	0.0	1.0	ZNF208	Dopeav2105752m
10413	Dopeav2052531m	0.0	1.0	ZNF45	Dopeav2052531m
10414	Dopeav2033433m	0.0	1.0	OGG1	Dopeav2033433m
10415	Dopeav2117437m	0.0	1.0	CENPN	Dopeav2117437m
10416	Dopeav2001555m	0.0	1.0	NIPA2	Dopeav2001555m
10417	Dopeav2005018m	0.0	1.0		Dopeav2005018m
10418	Dopeav2086209m	0.0	1.0	GOLM1	Dopeav2086209m
10419	Dopeav2115264m	0.0	1.0		Dopeav2115264m
10420	Dopeav2102558m	0.0	1.0	CSKMT	Dopeav2102558m
10421	Dopeav2050740m	0.0	1.0		Dopeav2050740m
10422	Dopeav2134700m	0.0	1.0	ETV7	Dopeav2134700m
10423	Dopeav2132447m	0.0	1.0	CDK12	Dopeav2132447m
10424	Dopeav2037083m	0.0	1.0		Dopeav2037083m
10425	Dopeav2108494m	0.0	1.0	XPO7	Dopeav2108494m
10426	Dopeav2040947m	0.0	1.0	BEST2	Dopeav2040947m
10427	Dopeav2099622m	0.0	1.0	FEM1C	Dopeav2099622m
10428	Dopeav2124169m	0.0	1.0	STAB1	Dopeav2124169m
10429	Dopeav2114152m	0.0	1.0		Dopeav2114152m
10430	Dopeav2025904m	0.0	1.0	MPV17L2	Dopeav2025904m
10431	Dopeav2055197m	0.0	1.0	ZNF208	Dopeav2055197m
10432	Dopeav2020906m	0.0	1.0	ELOA	Dopeav2020906m
10433	Dopeav2113143m	0.0	1.0		Dopeav2113143m
10434	Dopeav2105662m	0.0	1.0	ZNF782	Dopeav2105662m
10435	Dopeav2127354m	0.0	1.0	PTPRS	Dopeav2127354m
10436	Dopeav2093762m	0.0	1.0	PEX6	Dopeav2093762m
10437	Dopeav2089641m	0.0	1.0	CD151	Dopeav2089641m
10438	Dopeav2024010m	0.0	1.0		Dopeav2024010m
10439	Dopeav2117807m	0.0	1.0	FBN2	Dopeav2117807m
10440	Dopeav2070570m	0.0	1.0	ZBED5	Dopeav2070570m
10441	Dopeav2101623m	0.0	1.0	PET117	Dopeav2101623m
10442	Dopeav2035357m	0.0	1.0		Dopeav2035357m
10443	Dopeav2073986m	0.0	1.0	RAB21	Dopeav2073986m
10444	Dopeav2084084m	0.0	1.0	SRR	Dopeav2084084m
10445	Dopeav2082559m	0.0	1.0		Dopeav2082559m
10446	Dopeav2012179m	0.0	1.0	TUB	Dopeav2012179m
10447	Dopeav2066727m	0.0	1.0	MBTPS2	Dopeav2066727m
10448	Dopeav2000817m	0.0	1.0	PIFO	Dopeav2000817m
10449	Dopeav2029406m	0.0	1.0		Dopeav2029406m
10450	Dopeav2107175m	0.0	1.0	METTL7A	Dopeav2107175m
10451	Dopeav2029631m	0.0	1.0	CABCOCO1	Dopeav2029631m
10452	Dopeav2122427m	0.0	1.0		Dopeav2122427m
10453	Dopeav2089036m	0.0	1.0	CES2	Dopeav2089036m
10454	Dopeav2054894m	0.0	1.0	ZNF227	Dopeav2054894m
10455	Dopeav2131138m	0.0	1.0	SLC25A21	Dopeav2131138m
10456	Dopeav2001639m	0.0	1.0		Dopeav2001639m
10457	Dopeav2111411m	0.0	1.0	NAGLU	Dopeav2111411m
10458	Dopeav2055342m	0.0	1.0	ZNF226	Dopeav2055342m
10459	Dopeav2007280m	0.0	1.0	MTO1	Dopeav2007280m
10460	Dopeav2124442m	0.0	1.0	ALDH1L2	Dopeav2124442m
10461	Dopeav2098435m	0.0	1.0	RSPH3	Dopeav2098435m
10462	Dopeav2110566m	0.0	1.0	C1orf87	Dopeav2110566m
10463	Dopeav2039930m	0.0	1.0		Dopeav2039930m
10464	Dopeav2100811m	0.0	1.0	PTGS2	Dopeav2100811m
10465	Dopeav2124586m	0.0	1.0	MFAP4	Dopeav2124586m
10466	Dopeav2042928m	0.0	1.0	ZNF850	Dopeav2042928m
10467	Dopeav2094343m	0.0	1.0	FBLN2	Dopeav2094343m
10468	Dopeav2125535m	0.0	1.0		Dopeav2125535m
10469	Dopeav2054751m	0.0	1.0	ZNF383	Dopeav2054751m
10470	Dopeav2116281m	0.0	1.0	PPEF1	Dopeav2116281m
10471	Dopeav2112926m	0.0	1.0	COL12A1	Dopeav2112926m
10472	Dopeav2124125m	0.0	1.0	GSTT1	Dopeav2124125m
10473	Dopeav2004577m	0.0	1.0	MRPL48	Dopeav2004577m
10474	Dopeav2122547m	0.0	1.0	ITIH4	Dopeav2122547m
10475	Dopeav2033288m	0.0	1.0	CNPPD1	Dopeav2033288m
10476	Dopeav2102649m	0.0	1.0	SURF6	Dopeav2102649m
10477	Dopeav2101074m	0.0	1.0	POTEA	Dopeav2101074m
10478	Dopeav2030773m	0.0	1.0	TEFM	Dopeav2030773m
10479	Dopeav2062811m	0.0	1.0		Dopeav2062811m
10480	Dopeav2096998m	0.0	1.0	FGFR2	Dopeav2096998m
10481	Dopeav2018301m	0.0	1.0		Dopeav2018301m
10482	Dopeav2052137m	0.0	1.0	PCDHGA11	Dopeav2052137m
10483	Dopeav2110629m	0.0	1.0	VWA3B	Dopeav2110629m
10484	Dopeav2134388m	0.0	1.0	FAM227B	Dopeav2134388m
10485	Dopeav2126536m	0.0	1.0	ZNRD1	Dopeav2126536m
10486	Dopeav2109486m	0.0	1.0	CSPP1	Dopeav2109486m
10487	Dopeav2029391m	0.0	1.0		Dopeav2029391m
10488	Dopeav2041977m	0.0	1.0		Dopeav2041977m
10489	Dopeav2054940m	0.0	1.0	ZNF570	Dopeav2054940m
10490	Dopeav2104282m	0.0	1.0	KLHL9	Dopeav2104282m
10491	Dopeav2124562m	0.0	1.0	KIF22	Dopeav2124562m
10492	Dopeav2075463m	0.0	1.0		Dopeav2075463m
10493	Dopeav2094163m	0.0	1.0	RIBC2	Dopeav2094163m
10494	Dopeav2091324m	0.0	1.0	ZNF675	Dopeav2091324m
10495	Dopeav2023260m	0.0	1.0	CLEC18A	Dopeav2023260m
10496	Dopeav2018207m	0.0	1.0		Dopeav2018207m
10497	Dopeav2097021m	0.0	1.0	SLC35A2	Dopeav2097021m
10498	Dopeav2115276m	0.0	1.0		Dopeav2115276m
10499	Dopeav2132133m	0.0	1.0		Dopeav2132133m
10500	Dopeav2041994m	0.0	1.0	SCUBE1	Dopeav2041994m
10501	Dopeav2050836m	0.0	1.0	ZWILCH	Dopeav2050836m
10502	Dopeav2022572m	0.0	1.0	C4orf22	Dopeav2022572m
10503	Dopeav2090370m	0.0	1.0	FAM20C	Dopeav2090370m
10504	Dopeav2093721m	0.0	1.0	ITPK1	Dopeav2093721m
10505	Dopeav2107612m	0.0	1.0	MRPL22	Dopeav2107612m
10506	Dopeav2058588m	0.0	1.0		Dopeav2058588m
10507	Dopeav2105874m	0.0	1.0	EEPD1	Dopeav2105874m
10508	Dopeav2069971m	0.0	1.0		Dopeav2069971m
10509	Dopeav2055839m	0.0	1.0	ZNF568	Dopeav2055839m
10510	Dopeav2054441m	0.0	1.0	ZNF226	Dopeav2054441m
10511	Dopeav2126754m	0.0	1.0		Dopeav2126754m
10512	Dopeav2088723m	0.0	1.0	LRP6	Dopeav2088723m
10513	Dopeav2074364m	0.0	1.0		Dopeav2074364m
10514	Dopeav2055351m	0.0	1.0	ZNF778	Dopeav2055351m
10515	Dopeav2075536m	0.0	1.0	KY	Dopeav2075536m
10516	Dopeav2089609m	0.0	1.0		Dopeav2089609m
10517	Dopeav2071227m	0.0	1.0		Dopeav2071227m
10518	Dopeav2052658m	0.0	1.0	ZNF45	Dopeav2052658m
10519	Dopeav2055848m	0.0	1.0	ZNF83	Dopeav2055848m
10520	Dopeav2054238m	0.0	1.0	ZNF135	Dopeav2054238m
10521	Dopeav2054341m	0.0	1.0	ZNF569	Dopeav2054341m
10522	Dopeav2102949m	0.0	1.0	MRM1	Dopeav2102949m
10523	Dopeav2062577m	0.0	1.0		Dopeav2062577m
10524	Dopeav2012266m	0.0	1.0		Dopeav2012266m
10525	Dopeav2017805m	0.0	1.0	RAB11FIP2	Dopeav2017805m
10526	Dopeav2066936m	0.0	1.0		Dopeav2066936m
10527	Dopeav2122160m	0.0	1.0		Dopeav2122160m
10528	Dopeav2124517m	0.0	1.0		Dopeav2124517m
10529	Dopeav2094540m	0.0	1.0	TBC1D32	Dopeav2094540m
10530	Dopeav2090165m	0.0	1.0		Dopeav2090165m
